ticket_id,created_at,closed_at,channel,product,category,issue_subtype,priority,status,customer_text,agent_response,resolution_time_seconds,first_contact_resolved,escalated_to,sla_breach,pii_flag,pii_entities_found,anonymized_at,is_gold_example,gold_signal,source,kb_refs,data_consent,retention_expires_at,language
TKT-00552,2026-05-13T12:29:39,2026-05-14T03:09:01,phone,ProPlan,other,feedback,medium,closed,What integrations do you support with third-party project management tools?,"We support integrations with Jira, Asana, Monday.com, and Trello. You can find setup guides in our knowledge base under Integrations.",52762,0,billing_team,1,0,,2026-05-13T12:29:39,0,reviewer_confirmed,internal,,1,2029-05-12,en
TKT-00230,2025-08-23T12:29:39,2025-08-24T04:44:46,social,DataVault,billing,upgrade_billing,low,closed,I cancelled my subscription 2 weeks ago but still got charged. Please reverse this.,I've reviewed the service outage and applied a prorated credit to your account for the 3 days of downtime.,58507,0,senior_support,1,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2025-08-23T12:29:39,0,reviewer_confirmed,bitext,KB-12;KB-1;KB-10,1,2028-08-22,en
TKT-00468,2025-11-27T12:29:39,2025-11-27T23:44:40,web,EnterpriseSuite,account,account_deletion,medium,resolved,I can't update my billing address in the profile settings. The save button doesn't work.,I've identified the bug with the save button. I've manually updated your billing address and reported the bug to our team.,40501,0,senior_support,1,1,EMAIL_ADDRESS,2025-11-27T12:29:39,0,,internal,KB-7,1,2028-11-26,en
TKT-00351,2025-09-24T12:29:39,2025-09-25T07:39:11,web,CloudSync,technical,login_fail,high,closed,The dashboard is loading very slowly. It takes over 2 minutes to display anything.,"I've flagged this app crash to our engineering team. As a workaround, please try clearing the app cache from settings.",68972,1,senior_support,1,0,,2025-09-24T12:29:39,0,agent_corrected,internal,KB-13,1,2028-09-23,en
TKT-00099,2025-08-15T12:29:39,,email,ProPlan,billing,invoice_error,medium,pending,I cancelled my subscription 2 weeks ago but still got charged. Please reverse this.,I can confirm your subscription was cancelled. The charge has been reversed and a refund issued. Please allow 3–5 business days.,64422,1,billing_team,1,1,PHONE_NUMBER,2025-08-15T12:29:39,0,,bitext,KB-6;KB-16;KB-23,1,2028-08-14,en
TKT-00558,2026-05-11T12:29:39,2026-05-11T16:52:23,social,MobileApp,technical,app_crash,high,resolved,The dashboard is loading very slowly. It takes over 2 minutes to display anything.,I've reset your account credentials on our end. Please try the password reset flow again and clear your browser cache first.,15764,1,,0,1,EMAIL_ADDRESS,2026-05-11T12:29:39,0,,internal,KB-6;KB-19,1,2029-05-10,en
TKT-00056,2026-03-12T12:29:39,,phone,EnterpriseSuite,account,email_change,critical,pending,I want to permanently delete my account and all associated data.,"I've unlocked your account. For security, I've also sent you a verification email. Please confirm your identity to restore full access.",42021,1,senior_support,1,0,,2026-03-12T12:29:39,0,,internal,KB-21,1,2029-03-11,en
TKT-00510,2025-04-29T12:29:39,,phone,ProPlan,other,feedback,high,pending,Can you tell me how long you retain customer data after account closure?,"You can export your data in CSV, JSON, or PDF formats from Settings → Data → Export. Exports are ready within 1 hour.",12507,0,billing_team,0,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2025-04-29T12:29:39,0,reviewer_confirmed,bitext,KB-11;KB-6;KB-4,1,2028-04-28,en
TKT-00207,2026-03-07T12:29:39,2026-03-08T06:51:18,email,BasicPlan,returns,wrong_item,low,resolved,I returned my item 2 weeks ago but still haven't received my refund. Where is my money?,I've made an exception to the return window given the circumstances. Please use the return label I'm sending to your email.,66099,1,billing_team,1,1,PERSON;EMAIL_ADDRESS,2026-03-07T12:29:39,0,agent_corrected,bitext,KB-6;KB-23,1,2029-03-06,en
TKT-00032,2026-05-11T12:29:39,,phone,BasicPlan,returns,wrong_item,medium,escalated,I received the wrong item entirely. I ordered the blue model but got the red one.,I'm sorry to hear the item arrived damaged. I've initiated a replacement shipment and you should receive tracking info within 24 hours.,15664,1,,0,0,,2026-05-11T12:29:39,0,agent_corrected,internal,,1,2029-05-10,hi
TKT-00051,2025-05-03T12:29:39,2025-05-04T04:13:43,web,ProPlan,billing,refund_request,high,resolved,I was charged twice for my subscription this month. Please refund the duplicate charge immediately.,I've reviewed your account and confirmed the duplicate charge. A refund of the full amount has been processed and should appear within 3–5 business days.,56644,1,senior_support,1,0,,2025-05-03T12:29:39,0,agent_corrected,internal,KB-19,1,2028-05-02,en
TKT-00331,2026-02-20T12:29:39,,phone,BasicPlan,billing,duplicate_charge,medium,escalated,My credit card was charged $99 but the plan costs $49. Please fix this billing error.,I've corrected the billing error. You were incorrectly charged the enterprise rate. A partial refund has been issued.,46196,0,,1,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2026-02-20T12:29:39,1,,internal,KB-23,1,2029-02-19,en
TKT-00335,2025-01-17T12:29:39,2025-01-17T22:47:22,chat,DataVault,returns,exchange_request,critical,resolved,I want to return this but your website says the 30-day return window has expired. Can you help?,I've initiated an exchange request. Please use the prepaid label attached and your new size will ship within 2 business days.,37063,0,,1,0,,2025-01-17T12:29:39,0,agent_corrected,internal,KB-13;KB-14,1,2028-01-17,en
TKT-00584,2025-09-04T12:29:39,,social,BasicPlan,account,account_locked,critical,pending,I want to permanently delete my account and all associated data.,Your account deletion request has been submitted. All data will be permanently removed within 30 days per our policy.,29945,0,senior_support,1,1,PERSON;EMAIL_ADDRESS,2025-09-04T12:29:39,1,reviewer_confirmed,internal,KB-10;KB-15;KB-20,1,2028-09-03,en
TKT-00479,2025-06-08T12:29:39,2025-06-09T04:41:29,email,MobileApp,returns,exchange_request,high,closed,I received the wrong item entirely. I ordered the blue model but got the red one.,I'm sorry to hear the item arrived damaged. I've initiated a replacement shipment and you should receive tracking info within 24 hours.,58310,1,billing_team,1,1,PHONE_NUMBER,2025-06-08T12:29:39,0,reviewer_confirmed,bitext,,1,2028-06-07,en
TKT-00211,2026-03-13T12:29:39,2026-03-14T02:54:07,email,EnterpriseSuite,account,account_deletion,medium,resolved,I want to permanently delete my account and all associated data.,I've updated your email address. You'll receive a confirmation at both addresses. Please verify the new one within 24 hours.,51868,1,,1,0,,2026-03-13T12:29:39,0,reviewer_confirmed,synthetic,KB-9;KB-23;KB-19,1,2029-03-12,en
TKT-00402,2025-05-03T12:29:39,2025-05-04T11:58:07,social,EnterpriseSuite,account,two_factor_issue,medium,closed,I can't update my billing address in the profile settings. The save button doesn't work.,"I've unlocked your account. For security, I've also sent you a verification email. Please confirm your identity to restore full access.",84508,0,,1,1,EMAIL_ADDRESS,2025-05-03T12:29:39,0,reviewer_confirmed,internal,KB-1,1,2028-05-02,en
TKT-00182,2025-05-13T12:29:39,2025-05-13T14:27:06,chat,EnterpriseSuite,billing,subscription_cancel,low,resolved,I was charged twice for my subscription this month. Please refund the duplicate charge immediately.,I've corrected the billing error. You were incorrectly charged the enterprise rate. A partial refund has been issued.,7047,1,senior_support,0,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2025-05-13T12:29:39,0,agent_corrected,bitext,KB-16;KB-17;KB-9,1,2028-05-12,en
TKT-00570,2025-04-06T12:29:39,2025-04-07T08:12:27,web,MobileApp,other,general_inquiry,high,resolved,I'd like to file a formal complaint about the service outage last weekend.,I've logged your formal complaint and our quality assurance team will follow up within 2 business days.,70968,1,billing_team,1,0,,2025-04-06T12:29:39,1,agent_corrected,synthetic,KB-23;KB-6,1,2028-04-05,hi
TKT-00409,2025-10-17T12:29:39,2025-10-17T17:25:26,social,CloudSync,technical,slow_performance,critical,closed,Two-factor authentication stopped working. I'm not receiving the SMS codes.,I've resent the 2FA setup link to your email. Please re-enroll your device using the new link.,17747,1,billing_team,0,0,,2025-10-17T12:29:39,0,agent_corrected,synthetic,,1,2028-10-16,hi
TKT-00050,2026-01-11T12:29:39,,email,DataVault,other,complaint,low,pending,Can you tell me how long you retain customer data after account closure?,Thank you for the dark mode suggestion! I've submitted it to our product team. We regularly review user feedback for roadmap planning.,64960,1,billing_team,1,1,PERSON;EMAIL_ADDRESS,2026-01-11T12:29:39,0,,internal,KB-13;KB-4,1,2029-01-10,hi
TKT-00049,2025-11-30T12:29:39,2025-12-01T01:32:19,chat,BasicPlan,account,two_factor_issue,high,resolved,I need to add a team member to my account but the invite option is greyed out.,"I've unlocked your account. For security, I've also sent you a verification email. Please confirm your identity to restore full access.",46960,0,,1,0,,2025-11-30T12:29:39,0,agent_corrected,bitext,KB-1,1,2028-11-29,en
TKT-00098,2026-05-06T12:29:39,2026-05-07T05:18:31,web,DataVault,account,account_deletion,low,closed,I want to permanently delete my account and all associated data.,I've identified the bug with the save button. I've manually updated your billing address and reported the bug to our team.,60532,1,billing_team,1,0,,2026-05-06T12:29:39,0,agent_corrected,bitext,,1,2029-05-05,en
TKT-00209,2025-12-04T12:29:39,,web,BasicPlan,other,feature_request,critical,escalated,I'd like to export all my data before I cancel. What formats are available?,"We support integrations with Jira, Asana, Monday.com, and Trello. You can find setup guides in our knowledge base under Integrations.",65227,0,,1,1,PERSON;EMAIL_ADDRESS;PHONE_NUMBER,2025-12-04T12:29:39,0,agent_corrected,bitext,KB-8;KB-20;KB-24,1,2028-12-03,en
TKT-00355,2025-05-23T12:29:39,,social,DataVault,billing,upgrade_billing,critical,pending,I need a refund for last month. The service was down for 3 days and I couldn't use it.,I've corrected your billing to the Basic Plan. The difference has been refunded to your original payment method.,75904,1,billing_team,1,0,,2025-05-23T12:29:39,0,,bitext,KB-14;KB-22,1,2028-05-22,en
TKT-00125,2026-02-12T12:29:39,2026-02-13T03:36:43,email,CloudSync,account,two_factor_issue,medium,closed,I need to add a team member to my account but the invite option is greyed out.,I've identified the bug with the save button. I've manually updated your billing address and reported the bug to our team.,54424,0,,1,0,,2026-02-12T12:29:39,0,,bitext,KB-21;KB-18,1,2029-02-11,hi
TKT-00243,2025-02-01T12:29:39,,chat,BasicPlan,billing,upgrade_billing,high,escalated,I need a refund for last month. The service was down for 3 days and I couldn't use it.,I've reviewed the service outage and applied a prorated credit to your account for the 3 days of downtime.,74322,1,billing_team,1,1,PHONE_NUMBER,2025-02-01T12:29:39,0,agent_corrected,synthetic,KB-14,1,2028-02-01,en
TKT-00296,2025-03-30T12:29:39,,email,BasicPlan,returns,return_window_expired,medium,escalated,The item I received is damaged. The packaging was intact but the product inside is broken.,I apologize for the incorrect item. I've arranged a free return label and your correct order will ship once we receive the return.,37743,1,billing_team,1,0,,2025-03-30T12:29:39,0,,bitext,KB-21;KB-2;KB-7,1,2028-03-29,en
TKT-00293,2026-01-06T12:29:39,,email,CloudSync,billing,invoice_error,critical,pending,I was charged twice for my subscription this month. Please refund the duplicate charge immediately.,I've reviewed your account and confirmed the duplicate charge. A refund of the full amount has been processed and should appear within 3–5 business days.,18002,0,,0,0,,2026-01-06T12:29:39,0,reviewer_confirmed,internal,KB-12;KB-22;KB-3,1,2029-01-05,hi
TKT-00521,2025-01-28T12:29:39,2025-01-28T17:38:42,email,BasicPlan,returns,item_damaged,low,resolved,I want to return this but your website says the 30-day return window has expired. Can you help?,I've made an exception to the return window given the circumstances. Please use the return label I'm sending to your email.,18543,1,,0,1,EMAIL_ADDRESS,2025-01-28T12:29:39,0,,internal,KB-7;KB-5;KB-4,1,2028-01-28,en
TKT-00400,2026-02-05T12:29:39,,web,DataVault,account,profile_update,high,pending,My account got locked and I don't know why. I need access urgently for work.,Your account deletion request has been submitted. All data will be permanently removed within 30 days per our policy.,36105,1,,1,0,,2026-02-05T12:29:39,0,agent_corrected,bitext,KB-12,1,2029-02-04,hi
TKT-00110,2025-05-24T12:29:39,2025-05-25T01:54:59,chat,EnterpriseSuite,technical,login_fail,critical,resolved,My data isn't syncing between devices. Everything is stuck from 3 days ago.,I've triggered a manual sync on your account. Please allow up to 30 minutes and then refresh your devices.,48320,0,,1,0,,2025-05-24T12:29:39,0,agent_corrected,bitext,KB-1;KB-13;KB-9,1,2028-05-23,en
TKT-00416,2026-04-09T12:29:39,,email,EnterpriseSuite,technical,password_reset,low,escalated,The dashboard is loading very slowly. It takes over 2 minutes to display anything.,I've escalated the performance issue to our infrastructure team. In the meantime try a hard refresh (Ctrl+Shift+R).,30982,1,billing_team,1,1,EMAIL_ADDRESS,2026-04-09T12:29:39,0,reviewer_confirmed,synthetic,KB-4;KB-6;KB-23,1,2029-04-08,en
TKT-00343,2025-09-08T12:29:39,,email,CloudSync,technical,app_crash,medium,pending,The dashboard is loading very slowly. It takes over 2 minutes to display anything.,"I've flagged this app crash to our engineering team. As a workaround, please try clearing the app cache from settings.",8818,0,billing_team,0,0,,2025-09-08T12:29:39,0,,bitext,KB-19;KB-3,1,2028-09-07,en
TKT-00517,2026-03-06T12:29:39,2026-03-06T21:36:55,chat,EnterpriseSuite,other,feedback,medium,closed,What integrations do you support with third-party project management tools?,Thank you for the dark mode suggestion! I've submitted it to our product team. We regularly review user feedback for roadmap planning.,32836,1,billing_team,1,1,EMAIL_ADDRESS,2026-03-06T12:29:39,0,reviewer_confirmed,bitext,KB-13,1,2029-03-05,hi
TKT-00122,2025-01-27T12:29:39,2025-01-28T09:17:41,email,MobileApp,returns,item_damaged,medium,resolved,I want to return this but your website says the 30-day return window has expired. Can you help?,I apologize for the incorrect item. I've arranged a free return label and your correct order will ship once we receive the return.,74882,0,,1,0,,2025-01-27T12:29:39,0,reviewer_confirmed,synthetic,KB-5;KB-3,1,2028-01-27,en
TKT-00264,2026-02-27T12:29:39,2026-02-28T09:10:48,chat,CloudSync,billing,duplicate_charge,medium,closed,My invoice shows an incorrect amount. I should be on the basic plan but was billed for enterprise.,I can confirm your subscription was cancelled. The charge has been reversed and a refund issued. Please allow 3–5 business days.,74469,1,billing_team,1,1,PERSON;EMAIL_ADDRESS,2026-02-27T12:29:39,0,reviewer_confirmed,internal,KB-7;KB-20;KB-10,1,2029-02-26,en
